Label,Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed,source_machine,source_workflow
train-2,n2,chipseq,7490500,PHANTOMPEAKQUALTOOLS,402364800,96750,58.5,410968064,2394013751,2025986362,6,0,545288192,1462763520,16106127360,410968064,357127459,357127459,1292690384,n2,chipseq
train-2,n2,chipseq,7490500,PICARD_METRICS,402364800,35381,119.8,898514944,3543655819,686318,6,0,704512,19849572352,16106127360,900677632,3514734105,3514734105,1292690384,n2,chipseq
train-2,n2,chipseq,5975700,PHANTOMPEAKQUALTOOLS,309971023,76977,58.5,370982912,1882722639,1598917905,6,269094912,421531648,1422852096,16106127360,370982912,273171091,273171091,1030577327,n2,chipseq
train-2,n2,chipseq,5975700,MACS2,309971023,77793,108.0,256921600,1947412605,1051799588,6,21778432,659083264,1309855744,16106127360,361394176,630296993,630296993,1030577327,n2,chipseq
train-2,n2,chipseq,5975700,BIGWIG,309971023,53760,129.3,2012979200,1448163976,815031742,6,0,612638720,2031968256,16106127360,2013310976,273170462,273170462,1030577327,n2,chipseq
train-2,n2,chipseq,5975700,PLOTFINGERPRINT,309971023,83841,516.1,1252954112,42786385009,14910899,8,62517248,3133440,3598106624,16106127360,1333030912,630296153,630296153,1030577327,n2,chipseq
train-2,n2,chipseq,5975700,PICARD_METRICS,309971023,30897,122.7,1057792000,3459436613,686149,6,40960,704512,19849572352,16106127360,1061568512,3430777737,3430777737,1030577327,n2,chipseq
train-2,n2,chipseq,59924000,PHANTOMPEAKQUALTOOLS,3204537970,874112,47.3,2261807104,17401572764,14927487423,6,2462515200,3875000320,3313512448,16106127360,2295136256,2461689718,2461689718,10341579155,n2,chipseq
train-2,n2,chipseq,47805300,PLOTFINGERPRINT,2468333736,178160,583.5,1019420672,85841334200,36310097,8,439730176,4534272,3550924800,16106127360,1358073856,4168411436,4168411436,8244555575,n2,chipseq
train-2,n2,chipseq,47805300,MACS2,2468333736,559416,104.5,1436758016,13157221041,7285176406,6,8986624,4641038336,2608939008,16106127360,2014814208,4168412276,4168412276,8244555575,n2,chipseq
train-2,n2,chipseq,59924000,BIGWIG,3204537970,478849,128.1,2013507584,21441370751,13976879583,6,675840,11257081856,2032099328,16106127360,2015178752,2461689091,2461689091,10341579155,n2,chipseq
train-2,n2,chipseq,59924000,PICARD_METRICS,3204537970,176149,104.1,1237659648,5649726497,693313,6,38748160,704512,19849572352,16106127360,1237659648,5619296364,5619296364,10341579155,n2,chipseq
train-2,n2,chipseq,936400,BIGWIG,50401769,22662,115.2,2003460096,170751849,81090427,6,45842432,56160256,2031968256,16106127360,2013134848,50984996,50984996,161603717,n2,chipseq
train-2,n2,chipseq,936400,PHANTOMPEAKQUALTOOLS,50401769,12890,64.9,161435648,315230451,254683909,6,3612672,70111232,1212874752,16106127360,161435648,50985627,50985627,161603717,n2,chipseq
train-2,n2,chipseq,747000,MACS2,38857457,10968,112.3,122372096,256891645,136014521,6,1040384,85905408,1164054528,16106127360,127160320,91562236,91562236,128829560,n2,chipseq
train-2,n2,chipseq,747000,PLOTFINGERPRINT,38857457,56326,504.8,917999616,32221273438,9879976,8,10387456,1150976,3666657280,16106127360,1257168896,91561396,91561396,128829560,n2,chipseq
train-2,n2,chipseq,936400,PICARD_METRICS,50401769,16646,140.2,1072680960,3236174335,685547,6,503808,704512,19849572352,16106127360,1072680960,3208592273,3208592273,161603717,n2,chipseq
train-2,n2,chipseq,95610575,BIGWIG,4925423347,596408,128.1,2013585408,26089252608,17198907970,6,2746085376,13864484864,2032099328,16106127360,2015633408,2747655351,2747655351,16489096542,n2,chipseq
train-2,n2,chipseq,95610575,PLOTFINGERPRINT,4925423347,222259,597.2,1223581696,101411015830,52422114,8,4810059776,4792320,3607871488,16106127360,1354657792,7077765500,7077765500,16489096542,n2,chipseq
train-2,n2,chipseq,95610575,MACS2,4925423347,1077938,96.2,2876817408,22217135559,12395382131,6,9213042688,7960588288,3917746176,16106127360,3282153472,7077766340,7077766340,16489096542,n2,chipseq
train-2,n2,chipseq,95610575,PHANTOMPEAKQUALTOOLS,4925423347,1034364,47.5,2576609280,20680224515,17920156722,6,25329664,4465864704,3628576768,16106127360,2654507008,2747655978,2747655978,16489096542,n2,chipseq
train-2,n2,chipseq,95610575,PICARD_METRICS,4925423347,215390,98.4,1358077952,5935706123,694854,6,1610063872,704512,19849572352,16106127360,1358077952,5905262624,5905262624,16489096542,n2,chipseq
train-2,n2,chipseq,468200,PHANTOMPEAKQUALTOOLS,25209271,7511,68.7,136425472,165026700,127197798,6,23121920,35287040,1188356096,16106127360,136425472,27938501,27938501,80802540,n2,chipseq
train-2,n2,chipseq,373500,MACS2,19409231,7077,93.2,90095616,129327540,66254138,6,28172288,41197568,1130491904,16106127360,102367232,50463483,50463483,64410389,n2,chipseq
train-2,n2,chipseq,468200,BIGWIG,25209271,20538,110.5,2004688896,83803012,39798649,6,1753088,27701248,2031968256,16106127360,2013065216,27937870,27937870,80802540,n2,chipseq
train-2,n2,chipseq,373500,PLOTFINGERPRINT,19409231,55050,461.4,886050816,28637861964,9323386,8,62500864,815104,3636125696,16106127360,1247469568,50462643,50462643,64410389,n2,chipseq
train-2,n2,chipseq,468200,PICARD_METRICS,25209271,14539,145.0,1059782656,3213457380,685483,6,0,704512,19849572352,16106127360,1059782656,3185545147,3185545147,80802540,n2,chipseq
train-2,n2,chipseq,1872700,BIGWIG,100713019,28670,119.8,2003210240,361039079,176695140,6,90791936,122695680,2031968256,16106127360,2012860416,95792240,95792240,323191186,n2,chipseq
train-2,n2,chipseq,1872700,PHANTOMPEAKQUALTOOLS,100713019,22643,66.8,162848768,616334914,510839661,6,0,139210752,1214611456,16106127360,162848768,95792869,95792869,323191186,n2,chipseq
train-2,n2,chipseq,1494000,PLOTFINGERPRINT,77656954,58012,517.6,919404544,33283835960,10863230,8,80220160,1687552,3656654848,16106127360,1270976512,170991589,170991589,257651332,n2,chipseq
train-2,n2,chipseq,1494000,MACS2,77656954,21118,112.9,126468096,502729408,267644863,6,4096,167587840,1168883712,16106127360,160808960,170992429,170992429,257651332,n2,chipseq
train-2,n2,chipseq,1872700,PICARD_METRICS,100713019,19048,139.9,1046519808,3281131062,685566,6,12288,704512,19849572352,16106127360,1056960512,3253399515,3253399515,323191186,n2,chipseq
train-2,n2,chipseq,11951400,PLOTPROFILE,619328932,438746,651.6,1565810688,2304661495,706158344,8,75874304,409583616,2304430080,16106127360,2208772096,113626577,113626577,2061152877,n2,chipseq
train-2,n2,chipseq,186800,PLOTPROFILE,9697091,403413,699.4,1525985280,2292177203,512106495,8,1302528,214634496,2270806016,16106127360,2158718976,9411137,9411137,32214839,n2,chipseq
train-2,n2,chipseq,23902700,PLOTPROFILE,1236479068,444093,638.1,1645830144,2275226725,767573274,8,129146880,471011328,2327236608,16106127360,2122326016,200843673,200843673,4122288528,n2,chipseq
train-2,n2,chipseq,14981000,PLOTPROFILE,803790497,438857,648.3,1563295744,2320622391,741935514,8,88563712,445353984,2315829248,16106127360,2209955840,140260803,140260803,2585386823,n2,chipseq
train-2,n2,chipseq,11951400,MACS2_ANNOTATE,619328932,74246,98.8,1265102848,905508307,204751796,6,146481152,204771328,1276608512,16106127360,1306292224,3299705540,3299705540,2061152877,n2,chipseq
train-2,n2,chipseq,119847942,PLOTPROFILE,6392794687,451721,612.2,1571672064,2835478183,853947358,8,508039168,557391872,2333147136,16106127360,2264936448,772058107,772058107,20683131816,n2,chipseq
train-2,n2,chipseq,234100,PLOTPROFILE,12585529,410762,692.5,1562959872,2273796365,520700249,8,3538944,223338496,2313469952,16106127360,2242383872,9663410,9663410,40398757,n2,chipseq
train-2,n2,chipseq,186800,MACS2_ANNOTATE,9697091,76506,99.5,1252593664,905217219,204541060,6,430080,204550144,1264373760,16106127360,1305190400,3299671671,3299671671,32214839,n2,chipseq
train-2,n2,chipseq,1494000,PLOTPROFILE,77656954,423608,668.0,1556570112,2349800757,601477257,8,8241152,304824320,2320543744,16106127360,2217254912,20369964,20369964,257651332,n2,chipseq
test,n2,chipseq,239695842,PLOTPROFILE,11412781063,455263,604.1,1554743296,3252378976,867472612,8,789434368,570925056,2325442560,16106127360,2207481856,1231910945,1231910945,41366257414,n2,chipseq
train-2,n2,chipseq,2987900,PLOTPROFILE,155106475,424444,663.4,1597820928,2329261013,626988396,8,16744448,330383360,2333020160,16106127360,2187075584,30182965,30182965,515279642,n2,chipseq
train-2,n2,chipseq,29962000,PLOTPROFILE,1604989437,441906,633.4,1683566592,2295650957,799753227,8,167038976,503177216,2297528320,16106127360,2234179584,252121220,252121220,5170796515,n2,chipseq
train-2,n2,chipseq,23902700,MACS2_ANNOTATE,1236479068,73971,99.7,1272549376,905896117,205031275,6,327680,205049856,1284362240,16106127360,1307467776,3299750458,3299750458,4122288528,n2,chipseq
train-2,n2,chipseq,373500,PLOTPROFILE,19409231,413759,691.0,1575276544,2374144677,549537308,8,2207744,252502016,2318487552,16106127360,2253553664,10993630,10993630,64410389,n2,chipseq
test,n2,chipseq,191221075,PLOTPROFILE,8712302981,444325,609.2,1570086912,2833378454,857022105,8,519086080,560476160,2318741504,16106127360,2208444416,756892054,756892054,32978181418,n2,chipseq
test,n2,chipseq,191221075,MACS2_ANNOTATE,8712302981,76758,98.9,1242980352,913404765,210405189,6,13094912,210423808,1255124992,16106127360,1330184192,3300616140,3300616140,32978181418,n2,chipseq
train-2,n2,chipseq,2987900,MACS2_ANNOTATE,155106475,75276,99.7,1262768128,905239333,204557575,6,4096,204578816,1274519552,16106127360,1305206784,3299674222,3299674222,515279642,n2,chipseq
train-2,n2,chipseq,3745300,PLOTPROFILE,201226407,435233,660.4,1590984704,2307474653,634402247,8,43020288,337793024,2344980480,16106127360,2259828736,35006800,35006800,646348142,n2,chipseq
train-2,n2,chipseq,47805300,PLOTPROFILE,2468333736,446815,620.8,1823920128,2413561304,823960422,8,243073024,527392768,2334646272,16106127360,2215645184,339228767,339228767,8244555575,n2,chipseq
train-2,n2,chipseq,747000,PLOTPROFILE,38857457,419459,673.6,1523658752,2352268116,575259058,8,4898816,278487040,2298880000,16106127360,2206507008,13231339,13231339,128829560,n2,chipseq
train-2,n2,chipseq,7490500,PLOTPROFILE,402364800,437323,656.4,1552400384,2319993889,672660261,8,43184128,376074240,2277642240,16106127360,2227748864,78821365,78821365,1292690384,n2,chipseq
train-2,n2,chipseq,5975700,MACS2_ANNOTATE,309971023,74906,98.8,1251504128,905295298,204598031,6,38633472,204611584,1262850048,16106127360,1305501696,3299680776,3299680776,1030577327,n2,chipseq
train-2,n2,chipseq,5975700,PLOTPROFILE,309971023,431526,655.3,1541263360,2282694702,662037215,8,34320384,365445120,2297131008,16106127360,2188705792,49217032,49217032,1030577327,n2,chipseq
train-2,n2,chipseq,47805300,MACS2_ANNOTATE,2468333736,75447,99.1,1260752896,907712922,206339690,6,3022848,206360576,1272233984,16106127360,1313030144,3299960837,3299960837,8244555575,n2,chipseq
train-2,n2,chipseq,59924000,PLOTPROFILE,3204537970,444957,620.0,1696718848,2546492147,838007081,8,303620096,541442048,2299998208,16106127360,2210091008,446096987,446096987,10341579155,n2,chipseq
train-2,n2,chipseq,936400,PLOTPROFILE,50401769,421290,677.2,1571897344,2364690422,578867879,8,5820416,282124288,2321051648,16106127360,2220302336,14288155,14288155,161603717,n2,chipseq
train-2,n2,chipseq,747000,MACS2_ANNOTATE,38857457,74443,99.0,1262211072,905220070,204543531,6,3956736,204574720,1273778176,16106127360,1305305088,3299671960,3299671960,128829560,n2,chipseq
train-2,n2,chipseq,95610575,PLOTPROFILE,4925423347,448649,618.3,1548500992,2641800202,841238212,8,365268992,544677888,2278895616,16106127360,2201432064,536159811,536159811,16489096542,n2,chipseq
train-2,n2,chipseq,95610575,MACS2_ANNOTATE,4925423347,75843,98.8,1246789632,910229029,208142123,6,14266368,208166912,1258258432,16106127360,1320984576,3300250853,3300250853,16489096542,n2,chipseq
train-2,n2,chipseq,373500,MACS2_ANNOTATE,19409231,74569,99.6,1265618944,905219189,204542831,6,462848,204574720,1277292544,16106127360,1305145344,3299671858,3299671858,64410389,n2,chipseq
train-2,n2,chipseq,468200,PLOTPROFILE,25209271,421265,680.6,1608015872,2369021666,555004328,8,8847360,258031616,2349899776,16106127360,2250842112,11535332,11535332,80802540,n2,chipseq
train-2,n2,chipseq,1872700,PLOTPROFILE,100713019,426292,667.4,1570062336,2335704580,606595316,8,13717504,309940224,2321518592,16106127360,2217230336,22689652,22689652,323191186,n2,chipseq
train-2,n2,chipseq,1494000,MACS2_ANNOTATE,77656954,75420,99.0,1259331584,905220919,204544167,6,4562944,204574720,1270874112,16106127360,1305362432,3299672059,3299672059,257651332,n2,chipseq
test,n2,chipseq,22446260,FASTQC,983915695,88481,102.1,1042452480,999454885,1911388,6,14868480,2072576,4476416000,16106127360,1042452480,983915695,3793245764,3793245764,n2,chipseq
test,n2,chipseq,22446260,TRIMGALORE,983915695,196891,427.4,1998417920,17345234098,16299514261,8,2428928,984338432,3198144512,16106127360,2132058112,983915695,3793245764,3793245764,n2,chipseq
test,n2,chipseq,30085123,FASTQC,1401045325,260415,50.3,1040408576,1416579693,1885929,6,1254223872,2052096,4476416000,16106127360,1042137088,1401045325,5058052541,5058052541,n2,chipseq
test,n2,chipseq,30085123,TRIMGALORE,1401045325,270972,442.7,3481133056,23133247749,21668036823,8,366579712,1390993408,4230582272,16106127360,3508989952,1401045325,5058052541,5058052541,n2,chipseq
test,n2,chipseq,22446260,BWA_MEM,983915695,699047,739.5,9329836032,11694505063,6628691420,8,6398054400,1334517760,10544373760,16106127360,9330647040,982185953,3784220267,3793245764,n2,chipseq
test,n2,chipseq,30085123,BWA_MEM,1401045325,913317,749.6,9618059264,13870603377,8953579978,8,6534160384,1890168832,11081666560,16106127360,9618460672,1388841073,5016728573,5058052541,n2,chipseq
test,n2,chipseq,22446260,SORT_BAM,983915695,111278,208.5,5755617280,5981674561,2318126560,6,1314103296,2318708736,7092953088,16106127360,5755617280,1333896186,1333896186,3793245764,n2,chipseq
test,n2,chipseq,30085123,SORT_BAM,1401045325,109359,225.7,5306335232,6576708724,2255619753,6,910069760,2256400384,6714687488,16106127360,5759524864,1889340888,1889340888,5058052541,n2,chipseq
test,n2,chipseq,22446260,MERGED_BAM,983915695,363231,113.8,7892582400,5858310954,1178606231,6,379559936,1178640384,20531232768,16106127360,7899070464,1167242415,1167242415,3793245764,n2,chipseq
test,n2,chipseq,30085123,MERGED_BAM,1401045325,420613,112.7,8715968512,6114296301,1246956182,6,934928384,1246990336,20531232768,16106127360,8716931072,1219589547,1219589547,5058052541,n2,chipseq
test,n2,chipseq,22446260,PRESEQ,983915695,147131,99.8,18968576,1175569062,491581,6,351334400,495616,1054392320,16106127360,18968576,1177912325,1177912325,3793245764,n2,chipseq
test,n2,chipseq,22446260,MERGED_BAM_FILTER,983915695,248691,124.1,16818176,4750311164,1801777154,6,1568768,888971264,24494080,16106127360,16818176,1177922323,1177922323,3793245764,n2,chipseq
test,n2,chipseq,30085123,PRESEQ,1401045325,187124,100.2,19304448,1242550559,462950,6,0,462848,1054662656,16106127360,19304448,1246259565,1246259565,5058052541,n2,chipseq
test,n2,chipseq,30085123,MERGED_BAM_FILTER,1401045325,83497,132.7,13881344,2421851485,596289684,6,0,295526400,23379968,16106127360,14016512,1246269563,1246269563,5058052541,n2,chipseq
test,n2,chipseq,22446260,PHANTOMPEAKQUALTOOLS,983915695,308038,51.0,811425792,6619449593,5718279382,6,22736896,1439539200,1863458816,16106127360,811425792,888932627,888932627,3793245764,n2,chipseq
test,n2,chipseq,22446260,BIGWIG,983915695,192867,123.7,2012946432,7510957647,4899488859,6,4022272,3943591936,2032001024,16106127360,2013806592,888932000,888932000,3793245764,n2,chipseq
test,n2,chipseq,22446260,PICARD_METRICS,983915695,93759,88.9,1223610368,4076803065,687917,6,3184111616,704512,19849596928,16106127360,1223610368,4046539273,4046539273,3793245764,n2,chipseq
test,n2,chipseq,30085123,PHANTOMPEAKQUALTOOLS,1401045325,90297,60.1,394231808,2231295248,1925102242,6,4214784,478097408,1445810176,16106127360,394231808,295486954,295486954,5058052541,n2,chipseq
test,n2,chipseq,30085123,BIGWIG,1401045325,69154,123.0,2012909568,1976059226,1175749835,6,3575808,894251008,2032001024,16106127360,2013233152,295486325,295486325,5058052541,n2,chipseq
test,n2,chipseq,30085123,PLOTFINGERPRINT,1401045325,143544,593.3,1326465024,77830011047,16147077,8,80322560,3538944,3547054080,16106127360,1338613760,1184417184,1184417184,5058052541,n2,chipseq
test,n2,chipseq,30085123,MACS2,1401045325,178025,100.9,448708608,3628488316,2162198198,6,139259904,1680547840,1514147840,16106127360,801820672,1184418024,1184418024,5058052541,n2,chipseq
test,n2,chipseq,30085123,PICARD_METRICS,1401045325,40779,105.5,1077370880,3481817658,686110,6,842407936,704512,19849596928,16106127360,1077370880,3453093600,3453093600,5058052541,n2,chipseq
test,n2,chipseq,22446260,PLOTPROFILE,983915695,442166,642.7,1640484864,2275876635,768541914,8,13795328,471973888,2283741184,16106127360,2246275072,196314566,196314566,3793245764,n2,chipseq
test,n2,chipseq,30085123,PLOTPROFILE,1401045325,437510,653.6,1561825280,2303555410,664770505,8,12615680,368189440,2306412544,16106127360,2175213568,62701792,62701792,5058052541,n2,chipseq
test,n2,chipseq,30085123,MACS2_ANNOTATE,1401045325,80800,98.8,1439768576,950770197,237242815,6,4407296,237260800,1451655168,16106127360,1445879808,3304939512,3304939512,5058052541,n2,chipseq
test,n2,eager,26308272,fastqc,1515197090,115828,180.3,365260800,1561316434,2041895,2,1533644800,2363392,3087507456,4294967296,365260800,1515197090,8330435694,8330435694,n2,eager
train-1,n2,eager,822200,fastqc,55489783,16785,94.5,375033856,91033689,2035566,2,93089792,2404352,3089604608,4294967296,375033856,55489783,260344382,260344382,n2,eager
train-1,n2,eager,6577200,fastqc,442941088,35392,184.9,379363328,478402553,2047531,2,444063744,2387968,3087507456,4294967296,379363328,442941088,2082645444,2082645444,n2,eager
train-1,n2,eager,1644400,fastqc,111047111,13362,178.0,364695552,146504821,2036526,2,111198208,2379776,3087507456,4294967296,364695552,111047111,520689150,520689150,n2,eager
train-1,n2,eager,411200,fastqc,27757972,7415,178.1,387862528,63238870,2043486,2,27865088,2375680,3091701760,4294967296,387862528,27757972,130201246,130201246,n2,eager
train-1,n2,eager,25800,fastqc,1745321,4336,178.4,309301248,37247395,2032233,2,1875968,2363392,3087507456,4294967296,309301248,1745321,8167824,8167824,n2,eager
train-1,n2,eager,205600,fastqc,13863699,6340,164.0,358096896,49334819,2031586,2,14102528,2371584,3091722240,4294967296,358178816,13863699,65101034,65101034,n2,eager
